rG4detector,G4H,G4NN,cGcC
0.5013368550170351,0.7691724589790219,0.9337846583989039,-0.01431965476136526
-0.03454210197543202,0.26678886640416954,-0.021306998787455015,-0.0558326238117228
-0.49299356605449907,-0.32979164977846726,-0.6031531087405638,-0.1259953884038764
-0.7252904004504164,-1.2009461773284769,-0.6955399753112959,-0.16138182619817995
-0.22743062974465833,0.08763001169916712,-0.5509549516788865,-0.08333642753184703
-0.7158494345733786,-1.2089629367844585,-0.7116063775949114,-0.15763241680179294
1.1959093017315094,1.3343540006257306,0.6283850077978196,0.035846721922024566
-0.7994559544958335,0.03222005663576441,-0.38172639644592077,-0.07968796377305504
0.0038023033049445175,-0.38003000903595247,-0.5225372760226182,-0.11713272340276226
-0.5964398935432939,-1.2089629367844585,-0.6990747010737391,-0.1547506197941033
-0.41112600191098714,-0.21989523890271837,-0.3476353552906051,-0.10273089277595178
-0.7613806134198113,-1.7741444784311673,-0.714201031031177,-0.16959653497185756
3.1024456662545075,1.5362045512138407,2.2709302847037165,0.0898582932531608
-0.6613919121520255,-0.675180369673678,-0.5922365889023584,-0.14093003400992052
-0.48591087296107666,0.02905377348928418,-0.6406379538309086,-0.055582042509607986
0.9877187001834893,0.6278770735673447,0.243187764667673,-0.018120137843440253
-0.3096041827604658,1.127120768688604,3.38466361806677,0.035378970158076874
-0.7791378665643669,-2.8668287922814706,-0.7205495339115287,-0.17285409189935041
0.16903817640797233,0.26678886640416954,-0.3246930844311181,-0.07322714253352756
-0.7305039446458783,-1.9625383256467368,-0.7202841061509085,-0.16809304715916856
-0.47208427394935837,0.5863196072697925,-0.265677723796671,-0.04320332618513515
0.0710657793526742,0.9575663061945916,1.220663328734437,0.048008267784664514
-0.7289877259607117,-0.7726824484957712,-0.6069946052218627,-0.13846876877581482
-0.6749814262889928,-1.4533657656046568,-0.7171611603687111,-0.15553760507425685
-0.4203685557740671,0.42378373908381084,0.8576241421248806,-0.022354961849180975
1.81932317272815,2.087929389488009,0.2509602723410833,0.15805064244500347
-0.24298409680546473,0.011111502325896654,-0.6858073228666968,-0.09793028256701497
-0.433959211748708,-0.678034821904217,-0.6902743200444925,-0.1254658581050677
-0.17059362785793153,0.20399091733231314,-0.5064544639441401,-0.07337331495976121
-0.5549782477897779,0.07839501918860003,-0.7078768807123337,-0.08490005485704359
-0.6409639321879037,0.2981878409400979,2.4616720530076677,-0.05232448558211513
-0.6815640732288069,-1.020569089568889,-0.6969931303321797,-0.1435360795519148
-0.7417013561051214,-1.5103930923293698,-0.7084271340743477,-0.15493752879813977
-0.7911465989704687,-0.902822935059158,-0.6708603326377836,-0.14923680417502727
-0.20870061752436886,-1.0782406754512062,-0.7009606194449077,-0.1555927845019458
-0.28636860507605555,-0.0785998534910412,-0.4592563769372612,-0.09312967235807815
-0.7784616860435497,-0.5495844715299651,-0.7098232134774339,-0.1259953884038764
1.479624779639019,1.2842492540258452,2.3905283611937533,0.1346592820559742
-0.6820189262347687,-1.3778677653225555,-0.7072106461270115,-0.159718781707847
-0.29360513126571014,0.25191566793978243,-0.3282478843297136,-0.0653547132920865
-0.7675019106910379,-0.7065793442096064,-0.6573966158036306,-0.12225337429229487
-0.6143279382873028,-1.9625383256467368,-0.7072811782041065,-0.1642659872723238
-0.2306216014325416,1.0517632298023762,1.9097207905875992,0.08449290537258437
-0.3223220337668965,-1.271760885856315,-0.6694350583810929,-0.153975960789422
0.18146778821187506,-0.9936556828238077,-0.6723764055558613,-0.14687308908739527
-0.5985819888936987,0.15689245552842074,0.8801603790632202,-0.06476243021436055
1.0883125675435372,1.2166078461159997,2.4252562948615313,0.1020335965206228
-0.42961211760419693,0.7777358156706384,-0.6753486894052095,0.13009870235748422
-0.3842426938450283,-0.38003000903595247,-0.19062988034496423,-0.11196283548544567
-0.7698532222022154,-0.4921473229886329,-0.5027888121842322,-0.14923680417502727
-0.5289114087836368,0.5898944430803347,-0.7179800834309865,0.0692909730442844
-0.4606418083758767,-0.5924012549880491,-0.594401562823989,-0.12833414722361486
0.878544151073917,1.225665242616748,1.1307895676314104,0.006794140139051344
-0.332460071856807,0.7642147261575595,0.3494006969475553,0.010383485272122144
-0.7648682660342646,-0.3477339209418548,-0.6902817733968243,-0.12073318105946489
-0.7187211248234973,-0.3611906243143955,-0.552694248997275,-0.11982106511976688
0.44016269691092835,-0.41352224854094255,-0.5156417792219115,-0.1347349608355306
1.633117246006261,1.7156272628477167,3.038280909055032,0.20058038860687485
-0.7309753976091914,-0.37296523976536866,0.29912407105782157,-0.12073318105946489
-0.4510556243709855,-2.1338054594790727,-0.7205160921618123,-0.16177839834587474
2.75868162232055,0.6971395173965981,-0.3206162694236118,0.01873570971993811
-0.05023212494725767,-0.9577711404970324,-0.682879204640732,-0.13301166486309177
-0.7577532549973082,-1.020569089568889,-0.7023399863738823,-0.1720397026674772
-0.06588094726592303,-0.10999882802696934,-0.46269653395435706,-0.09336970286852497
0.2616366050120394,-1.039039074590023,-0.6671404591151106,-0.13983831222881482
1.4879712507948328,2.130155596622533,2.9223043656393366,0.10936879463707522
0.33161453632486254,-1.2560613985883509,-0.6979860468579779,-0.1569495492533559
1.1964374922150864,0.9082250604952756,-0.2889419094640511,0.02368517605938457
-0.7425457805010859,-0.6299964794878301,-0.6874570292018294,-0.1518280426400784
0.13261328687907545,-0.7539740227544037,-0.6371237888521473,-0.13923364587409406
-0.5230488519292467,-0.16051022184563662,-0.6413701894481866,-0.10806490411921493
0.7279004988296089,0.30516539083697086,-0.3169591923216816,-0.09947624178684207
1.0099417277179261,0.45518271361973917,0.06885822143829519,-0.01657940145881524
1.7638491706602781,0.5163280850844416,-0.1581085102652727,-0.06942665945145257
-0.363550303649415,-0.7307324015449358,-0.6435194441330805,-0.1375874973364931
-0.6181993507317372,-2.061692982075984,-0.71845234529512,-0.1718856290290147
0.37913941887258845,0.07839501918860003,0.1566358098354724,-0.055007179522403346
3.023715375929249,0.8056977967044893,-0.10624159302529218,-0.07161924584495738
